manufacturer,model,year,engine_power,fuel_type,transmission,odometr,price,region,description,price_category
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,35000,13100.0,Tashkent,"2021 yil,
                        
                                        1.6 l, Benzin, 35 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Chevrolet,Cobalt,2020.0,1.5,Benzin,Mexanika,100000,10965.0,Namangan,"2020 yil,
                        
                                        1.5 l, Benzin, 100 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema,…",middle
Chevrolet,Lacetti,2022.0,1.6,Benzin,Avtomat,51000,14300.0,Tashkent,"2022 yil,
                        
                                        1.6 l, Benzin, 51 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Daewoo,Nexia,2007.0,1.5,Gaz-benzin,Mexanika,182000,5000.0,Tashkent,"2007 yil,
                        
                                        1.5 l, Gaz-benzin, 182 000 km, Kumush rang, Sedan, Uzatish qutisi Mexanika, Некся Аренда с выкуп Бошига 1500$ 24 ой 27…",low
Daewoo,Nexia,1998.0,1.5,Gaz-benzin,Mexanika,439024,3200.0,Karakalpakstan,"1998 yil,
                        
                                        1.5 l, Gaz-benzin, 439 024 km, Oq, Sedan, Uzatish qutisi Mexanika, Xolati yaxshi 1 qul SUYAGI BUTUN YORILGAN KESILGAN…",low
Chevrolet,Onix,2023.0,1.2,Benzin,Mexanika,1300,12385.0,Jizzakh,"2023 yil,
                        
                                        1.2 l, Benzin, 1 300 km, Oq, Sedan, Uzatish qutisi Mexanika, Kamchiligi yoq toza",high
Chevrolet,Cobalt,2022.0,1.5,Benzin,Avtomat,75431,11800.0,Karakalpakstan,"2022 yil,
                        
                                        1.5 l, Benzin, 75 431 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chi…",high
Chevrolet,Nexia 3,2020.0,1.5,Gaz-benzin,Mexanika,210000,9000.0,Navoi,"2020 yil,
                        
                                        1.5 l, Gaz-benzin, 210 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",middle
Chevrolet,Nexia 3,2019.0,1.5,Benzin,Mexanika,68000,9500.0,Tashkent,"2019 yil,
                        
                                        1.5 l, Benzin, 68 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, Gidra…",middle
Chevrolet,Nexia 3,2020.0,1.5,Benzin,Mexanika,210000,9000.0,Samarkand,"2020 yil,
                        
                                        1.5 l, Benzin, 210 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",middle
VAZ,(Lada) 2106,1979.0,1.6,Benzin,Mexanika,465000,1350.0,Andijan,"1979 yil,
                        
                                        1.6 l, Benzin, 465 000 km, Qaymoq rang, Sedan, Uzatish qutisi Mexanika, Йуриб Турган машина",low
Daewoo,Nexia,2009.0,1.6,Gaz-benzin,Mexanika,111450,6000.0,Tashkent,"2009 yil,
                        
                                        1.6 l, Gaz-benzin, 111 450 km, Qora, Sedan, Uzatish qutisi Mexanika, Karaskasi tozza xarajati yuq",low
VAZ,(Lada) 2106,1976.0,1.6,Benzin,Mexanika,999999,868.0,Fergana,"1976 yil,
                        
                                        1.6 l, Benzin, 999 999 km, Sedan, Uzatish qutisi Mexanika, Mator karopka zadnmos zur metanga ruxsati bor hadavoy zur 4…",low
Chevrolet,Gentra,2024.0,1.5,Benzin,Avtomat,500,16800.0,Tashkent,"2024 yil,
                        
                                        1.5 l, Benzin, 500 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oyna…",high
Chevrolet,Matiz,2008.0,0.8,Benzin,Mexanika,133,3500.0,Tashkent,"2008 yil,
                        
                                        0.8 l, Benzin, 133 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Duga, Audiosistema, Konditsi…",low
Chevrolet,Gentra,2018.0,1.5,Gaz-benzin,Avtomat,156000,11000.0,Navoi,"2018 yil,
                        
                                        1.5 l, Gaz-benzin, 156 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",middle
Daewoo,Matiz,2007.0,0.8,Benzin,Mexanika,235000,3041.0,Navoi,"2007 yil,
                        
                                        0.8 l, Benzin, 235 000 km, Ko'k-xavorang, Hatchback, Uzatish qutisi Mexanika, Audiosistema, moshina 2007 mator qilinga…",low
Chevrolet,Captiva,2012.0,3.0,Benzin,Avtomat,149000,12858.0,Tashkent,"Kami bor
                                                    2012 yil,
                        
                                        3 l, Benzin, 149 000 km, Oq, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi…",high
Daewoo,Nexia,2000.0,1.1,Gaz-benzin,Mexanika,40,2600.0,Tashkent,"2000 yil,
                        
                                        1.1 l, Gaz-benzin, 40 km, Oq, Sedan, Uzatish qutisi Mexanika, Yanvar oyi aformit buladi ungacha onlayin davrens buladi…",low
Chevrolet,Cobalt,2015.0,1.5,Gaz-benzin,Mexanika,777777,6835.0,Fergana,"2015 yil,
                        
                                        1.5 l, Gaz-benzin, 777 777 km, Qaymoq rang, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, A…",low
Chevrolet,Damas,2022.0,0.8,Gaz-benzin,Mexanika,53000,7000.0,Tashkent,"2022 yil,
                        
                                        0.8 l, Gaz-benzin, 53 000 km, Ko'k-xavorang, Sedan, Uzatish qutisi Mexanika, 2022 53000km Metan bor Vossen diska Chixo…",low
Chevrolet,Nexia 3,2018.0,1.5,Gaz-benzin,Avtomat,167000,9900.0,Tashkent,"2018 yil,
                        
                                        1.5 l, Gaz-benzin, 167 000 km, Jigar rang, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi ch…",middle
VAZ,(Lada) 2106,1987.0,1.6,Benzin,Mexanika,87698,1000.0,Bukhara,"1987 yil,
                        
                                        1.6 l, Benzin, 87 698 km, Sedan, Uzatish qutisi Mexanika, Zadni mosda ovoz bor",low
Chevrolet,Epica,2010.0,2.0,Benzin,Mexanika,266181,8500.0,Bukhara,"2010 yil,
                        
                                        2 l, Benzin, 266 181 km, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",middle
Chevrolet,Spark,2022.0,1.3,Benzin,Avtomat,36000,10200.0,Navoi,"2022 yil,
                        
                                        1.3 l, Benzin, 36 000 km, Oq, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Daewoo,Nexia,2003.0,1.5,Gaz-benzin,Mexanika,600,3600.0,Karakalpakstan,"2003 yil,
                        
                                        1.5 l, Gaz-benzin, 600 km, Kumush rang, Sedan, Uzatish qutisi Mexanika, neksi 1Doʻns gaz benzin",low
Chevrolet,Matiz,2017.0,0.8,Benzin,Mexanika,127000,4300.0,Karakalpakstan,"Kami bor
                                                    2017 yil,
                        
                                        0.8 l, Benzin, 127 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Audiosistema, ""Matiz"" Простой сотилади! Йили: 2017…",low
Mercedes-Benz,C 240,2003.0,2.8,Gaz-benzin,Avtomat,405000,8000.0,Fergana,"Kami bor
                                                    2003 yil,
                        
                                        2.8 l, Gaz-benzin, 405 000 km, Sedan, Uzatish qutisi Avtomat",middle
Chevrolet,Gentra,2022.0,1.6,Benzin,Avtomat,68000,14200.0,Tashkent,"2022 yil,
                        
                                        1.6 l, Benzin, 68 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Lyuk, Yengil qotishmali disklar, Oyna isitgich, Tumanga…",high
Chevrolet,Spark,2013.0,1.3,Benzin,Mexanika,312000,5800.0,Navoi,"2013 yil,
                        
                                        1.3 l, Benzin, 312 000 km, Kumush rang, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audiosiste…",low
VAZ,(Lada) 2106,1983.0,1.6,Benzin,Mexanika,250000,947.0,Tashkent,"Kami bor
                                                    1983 yil,
                        
                                        1.6 l, Benzin, 250 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Audiosistema, CD, CD-almashtirgich, MP3, USB, DVD, DVD-…",low
VAZ,(Lada) 2106,1983.0,1.6,Benzin,Mexanika,250000,947.0,Tashkent,"Kami bor
                                                    1983 yil,
                        
                                        1.6 l, Benzin, 250 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Audiosistema, CD, CD-almashtirgich, MP3, USB, DVD, DVD-…",low
Chevrolet,Lacetti,2012.0,1.6,Benzin,Avtomat,280000,8200.0,Tashkent,"2012 yil,
                        
                                        1.6 l, Benzin, 280 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",middle
Kia,K5,2021.0,2.0,Gaz-benzin,Avtomat,84218,25800.0,Fergana,"2021 yil,
                        
                                        2 l, Gaz-benzin, 84 218 km, Oq, Sedan, Uzatish qutisi Avtomat, Tom qopqog'i, Tonirovka, Lyuk, Spoyler, Yengil qotishma…",high
Chevrolet,Gentra,2020.0,1.8,Gaz-benzin,Mexanika,125000,10000.0,Tashkent,"Kami bor
                                                    2020 yil,
                        
                                        1.8 l, Gaz-benzin, 125 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Velyur, Ch…",middle
Chevrolet,Cobalt,2024.0,1.5,Benzin,Avtomat,800,12306.0,Tashkent,"2024 yil,
                        
                                        1.5 l, Benzin, 800 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroqlar,…",high
Chevrolet,Nexia 2,2012.0,1.6,Gaz-benzin,Mexanika,280000,4500.0,Surkhandarya,"2012 yil,
                        
                                        1.6 l, Gaz-benzin, 280 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikal…",low
Chevrolet,Cobalt,2022.0,1.5,Benzin,Avtomat,42000,11800.0,Surkhandarya,"2022 yil,
                        
                                        1.5 l, Benzin, 42 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Lyuk, Duga, Yengil qotishmali disklar, Oyna isitgich, Tum…",high
Chevrolet,Malibu 2,2022.0,2.0,Benzin,Avtomat,18000,27500.0,Navoi,"2022 yil,
                        
                                        2 l, Benzin, 18 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Malibu premier 2t Tanirofka Born plonka Salon plonka Michli…",high
Chevrolet,Spark,2019.0,1.3,Benzin,Mexanika,109000,8600.0,Tashkent,"2019 yil,
                        
                                        1.3 l, Benzin, 109 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar…",middle
Chevrolet,Tracker 2,2023.0,1.2,Benzin,Avtomat,10000,18500.0,Tashkent,"2023 yil,
                        
                                        1.2 l, Benzin, 10 000 km, Oq, Krossover, Uzatish qutisi Avtomat, Трекер 2 премьер.2023 года выпуска. Пробег 10000 км",high
Ravon,R2,2020.0,1.3,Benzin,Avtomat,132000,8700.0,Navoi,"Kami bor
                                                    2020 yil,
                        
                                        1.3 l, Benzin, 132 000 km, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
Chevrolet,Matiz,2012.0,0.8,Benzin,Mexanika,120000,3500.0,Tashkent,"2012 yil,
                        
                                        0.8 l, Benzin, 120 000 km, Bronza, Hatchback, Uzatish qutisi Mexanika, Duga, Yengil qotishmali disklar, Audiosistema,…",low
Chevrolet,Nexia 2,2014.0,1.6,Gaz-benzin,Mexanika,157000,5837.0,Khorezm,"Kami bor
                                                    2014 yil,
                        
                                        1.6 l, Gaz-benzin, 157 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Audiosistema, Yili-2014.1.6-mator. Benzin — metan P…",low
Hyundai,Sonata,2020.0,2.0,Benzin,Avtomat,10500,21800.0,Tashkent,"2020 yil,
                        
                                        2 l, Benzin, 10 500 km, Kulrang, Sedan, Uzatish qutisi Avtomat, Продаю автомобиль хюндай соната в новом состояния, про…",high
Chevrolet,Tracker,2023.0,1.3,Gaz-benzin,Avtomat,9500,19200.0,Navoi,"2023 yil,
                        
                                        1.3 l, Gaz-benzin, 9 500 km, Qora, Krossover, Uzatish qutisi Avtomat, Трекер 2023 йил Пропан газ янги Юмшок арча балон…",high
Hyundai,Sonata,2020.0,2.0,Benzin,Avtomat,10500,21800.0,Tashkent,"2020 yil,
                        
                                        2 l, Benzin, 10 500 km, Kulrang, Sedan, Uzatish qutisi Avtomat, Продаю автомобиль хюндай соната в новом состояния, про…",high
Chevrolet,Tracker,2023.0,1.3,Gaz-benzin,Avtomat,9500,19200.0,Tashkent,"2023 yil,
                        
                                        1.3 l, Gaz-benzin, 9 500 km, Qora, Krossover, Uzatish qutisi Avtomat, Трекер 2023 йил Пропан газ янги Юмшок арча балон…",high
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,98000,13000.0,Khorezm,"2021 yil,
                        
                                        1.6 l, Benzin, 98 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroql…",high
Chevrolet,Spark,2021.0,1.3,Gaz-benzin,Mexanika,40000,8600.0,Tashkent,"Kami bor
                                                    2021 yil,
                        
                                        1.3 l, Gaz-benzin, 40 000 km, Sadaf-jigarrang, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Aud…",middle
Chevrolet,Damas,2014.0,0.8,Gaz-benzin,Mexanika,170000,6000.0,Tashkent,"2014 yil,
                        
                                        0.8 l, Gaz-benzin, 170 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Kraska toza ustida korib keliwiladi minib turilgan…",low
Chevrolet,Nexia 2,2009.0,1.6,Gaz-benzin,Mexanika,312000,4700.0,Fergana,"2009 yil,
                        
                                        1.6 l, Gaz-benzin, 312 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",low
Chevrolet,Matiz,2010.0,0.8,Benzin,Mexanika,235000,3700.0,Tashkent,"Kami bor
                                                    2010 yil,
                        
                                        0.8 l, Benzin, 235 000 km, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Duga, Audiosistema, Konditsi…",low
Chevrolet,Gentra,2017.0,1.6,Benzin,Avtomat,90,11300.0,Tashkent,"2017 yil,
                        
                                        1.6 l, Benzin, 90 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Nexia 2,2015.0,1.6,Gaz-benzin,Mexanika,300000,5700.0,Tashkent,"Kami bor
                                                    2015 yil,
                        
                                        1.6 l, Gaz-benzin, 300 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Ksenon, Tumanga qarshi chiroqlar, Charm,…",low
Chevrolet,Nexia 2,2008.0,1.6,Benzin,Mexanika,500000,4000.0,Tashkent,"2008 yil,
                        
                                        1.6 l, Benzin, 500 000 km, Sariq, Sedan, Uzatish qutisi Mexanika, Audiosistema, Мошинани холати яхши харажати йок мато…",low
Chevrolet,Captiva,2015.0,3.2,Benzin,Avtomat,180000,14500.0,Tashkent,"2015 yil,
                        
                                        3.2 l, Benzin, 180 000 km, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",high
Chevrolet,Lacetti,2011.0,1.8,Gaz-benzin,Mexanika,240000,8100.0,Andijan,"Kami bor
                                                    2011 yil,
                        
                                        1.8 l, Gaz-benzin, 240 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosis…",middle
Jetour,X70,2024.0,1.5,Gaz-benzin,Avtomat,9500,30000.0,Surkhandarya,"2024 yil,
                        
                                        1.5 l, Gaz-benzin, 9 500 km, Qora, Krossover, Uzatish qutisi Avtomat, Yaqin 2 oyda avto salondan chiqqan prapan qoyilg…",high
Chevrolet,Matiz,2018.0,0.8,Benzin,Mexanika,0,5200.0,Tashkent,"2018 yil,
                        
                                        0.8 l, Benzin, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner, Matiz best 2018 yil 250.000 km yurgan t…",low
Daewoo,Nexia,2007.0,1.0,Gaz-benzin,Mexanika,288000,4500.0,Tashkent,"Kami bor
                                                    2007 yil,
                        
                                        1 l, Gaz-benzin, 288 000 km, Qaymoq rang, Sedan, Uzatish qutisi Mexanika, Audiosistema, MP3, USB, Bluetooth, Sotiladi…",low
